dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_12s,9.207712566,1..23,200,50,242,35,72196.56308477413,2959.1473093361537,37718.5719561763,1540.009751355593
skas_12s+,9.207712566,1..23,200,50,242,35,78445.0872452427,3104.998189824422,51826.32792882981,2084.14210632111
skas_12s,10.46373396,1..23,200,50,282,75,61813.31488673921,2336.39258149414,39453.23964893107,1546.4290262807538
skas_12s+,10.46373396,1..23,200,50,282,75,77340.05489477096,2921.6534358262606,52981.24025719809,2088.1992908073544
skas_12s,10.077978176,1..23,200,50,270,63,75823.30514087828,2869.501385511932,37824.50636929083,1574.17886436828
skas_12s+,10.077978176,1..23,200,50,270,63,86163.8250969192,3302.30910607998,47673.97859877058,1997.0361724077927
skas_12s,13.7325582,1..23,200,50,371,164,61122.21261534776,2337.621449190489,38426.37540687878,1656.644456763241
skas_12s+,13.7325582,1..23,200,50,371,164,68655.69531608977,2585.883358498001,53159.825224601416,2239.6042708711448
skas_12s,16.140271476,1..23,200,50,430,223,75593.08908144943,2751.988063689116,35648.47638586937,1501.5523196394927
skas_12s+,16.140271476,1..23,200,50,430,223,81113.99743499952,2970.1731439393657,47850.864413264084,1932.0801059228363
skas_12s,12.035450578,1..23,200,50,328,121,86371.93892987387,3181.610778975607,36774.110611387216,1541.7993015212032
skas_12s+,12.035450578,1..23,200,50,328,121,90296.29791649501,3312.426870184027,49647.10958546897,2053.618806452652
skas_12s,14.908143375,1..23,200,50,404,197,82033.4178275174,3051.061944998624,40163.84235893548,1733.671579380577
skas_12s+,14.908143375,1..23,200,50,404,197,87422.16840609461,3265.3676364697944,50396.084333188395,2178.216081162563
skas_12s,39.18773752,1..13,1000,50,1038,37,102341.24153675835,3515.1849454782623,37421.98382790437,1523.7704788351032
skas_12s+,39.18773752,1..13,1000,50,1038,37,105184.68373295624,3661.6167863617466,47930.23175524127,1924.0394735697655
skas_12s,67.650615144,1..13,1000,50,1801,800,79809.54743842597,3010.7247670272723,36389.838900202005,1575.1783044574922
skas_12s+,67.650615144,1..13,1000,50,1801,800,84521.2723640667,3196.1837254337415,48524.86626533103,2029.5750612285763
skas_12s,65.704537763,1..13,1000,50,1740,739,97790.86706285599,3519.5074705000056,35454.5964908722,1452.8096409058571
skas_12s+,65.704537763,1..13,1000,50,1740,739,107363.21037989542,3918.2231663642838,48048.973929888314,2009.5612946034594
skas_12s,94.670582919,1..13,1000,50,2525,1524,70014.9311941963,2808.328610103794,35679.810292142894,1428.9530497501323
skas_12s+,94.670582919,1..13,1000,50,2525,1524,78523.20527192198,3050.866633806812,47592.0237191263,1862.9347093033975
skas_12s,57.69301928,1..13,1000,50,1573,572,100893.05755433947,3433.802009614768,36012.051487455654,1517.8685143691107
skas_12s+,57.69301928,1..13,1000,50,1573,572,109082.02720737338,3753.753211761274,52054.970586337375,2085.89741939562
skas_12s,3.013348383,1..5,50,20,199,149,68866.99007828257,2546.91372618732,40193.514366825744,1641.9208057186472
skas_12s+,3.013348383,1..5,50,20,199,149,71437.81358373759,2651.4255807439613,49353.36909797061,1988.0770625162486
